X,Y,Z,R,G,B
75.008781, 1502.102173, 325.063751, 255, 237, 33
57.326752, 1471.863892, 323.211121, 255, 237, 33
29.297842, 1478.40918, 361.132019, 255, 237, 33
29.782217, 1438.045166, 353.208527, 255, 237, 33
77.478317, 1432.308472, 381.249725, 255, 237, 33
34.692375, 1502.513062, 355.593872, 255, 237, 33
68.690819, 1485.46936, 329.657257, 255, 237, 33
54.855659, 1458.641968, 370.222626, 255, 237, 33
113.724403, 1470.992065, 342.733368, 255, 237, 33
63.522064, 1429.017822, 322.586945, 255, 237, 33
95.745506, 1444.730347, 319.465515, 255, 237, 33
92.554878, 1459.854492, 313.100281, 255, 237, 33
78.127533, 1469.845093, 314.409882, 255, 237, 33
69.853317, 1494.145874, 320.811859, 255, 237, 33
108.045494, 1451.578003, 341.81546, 255, 237, 33
77.840813, 1475.508423, 334.411987, 255, 237, 33
44.600967, 1437.773315, 329.659393, 255, 237, 33
54.436127, 1460.749878, 324.684509, 255, 237, 33
102.161911, 1470.567017, 318.570984, 255, 237, 33
75.097847, 1448.302979, 326.797058, 255, 237, 33
53.042377, 1483.231812, 321.68811, 255, 237, 33
72.6166, 1503.40686, 332.715546, 255, 237, 33
64.326752, 1454.805298, 324.03952, 255, 237, 33
47.878311, 1472.163086, 329.229858, 255, 237, 33
37.086906, 1464.56543, 334.889038, 255, 237, 33
73.711128, 1488.006836, 318.456268, 255, 237, 33
71.978317, 1458.148315, 316.097748, 255, 237, 33
46.570499, 1499.97644, 328.352081, 255, 237, 33
52.111908, 1476.357666, 328.557312, 255, 237, 33
27.751749, 1473.267822, 353.044128, 255, 237, 33
22.42675, 1462.859253, 367.020691, 255, 237, 33
32.840031, 1464.22168, 345.387421, 255, 237, 33
72.908005, 1473.09668, 327.779663, 255, 237, 33
21.854876, 1464.124023, 363.994751, 255, 237, 33
74.454094, 1509.81311, 328.088806, 255, 237, 33
33.944717, 1465.646729, 346.036407, 255, 237, 33
28.822844, 1461.242065, 353.369598, 255, 237, 33
27.026749, 1467.088135, 356.437531, 255, 237, 33
22.994719, 1482.290405, 369.717316, 255, 237, 33
41.102531, 1472.992065, 335.385681, 255, 237, 33
81.790031, 1483.793579, 317.182404, 255, 237, 33
73.819725, 1509.641235, 329.615601, 255, 237, 33
49.814251, 1492.109253, 328.58728, 255, 237, 33
42.272842, 1471.076416, 334.077606, 255, 237, 33
51.632221, 1478.008423, 329.10379, 255, 237, 33
34.886124, 1498.656128, 347.849335, 255, 237, 33
21.492376, 1465.953003, 362.042908, 255, 237, 33
34.98222, 1491.343628, 347.127075, 255, 237, 33
21.73925, 1467.422485, 368.722046, 255, 237, 33
100.757225, 1468.281128, 363.858856, 255, 237, 33
100.872063, 1451.167847, 358.786469, 255, 237, 33
34.361126, 1461.449097, 339.594818, 255, 237, 33
27.601749, 1462.463135, 354.746429, 255, 237, 33
34.142376, 1458.456909, 345.255341, 255, 237, 33
29.823624, 1493.079468, 355.179382, 255, 237, 33
22.501751, 1460.961548, 360.654663, 255, 237, 33
84.207222, 1469.376343, 326.502655, 255, 237, 33
43.242374, 1469.342041, 336.075317, 255, 237, 33
74.945503, 1486.956055, 317.624542, 255, 237, 33
29.908781, 1481.016968, 352.009491, 255, 237, 33
22.778313, 1486.32019, 366.514191, 255, 237, 33
22.762688, 1476.174805, 361.542511, 255, 237, 33
45.027531, 1502.621704, 327.577911, 255, 237, 33
29.02128, 1477.763062, 350.969177, 255, 237, 33
34.704094, 1458.677124, 336.774292, 255, 237, 33
36.622845, 1499.520874, 346.055603, 255, 237, 33
31.056437, 1480.546753, 349.872406, 255, 237, 33
34.57753, 1458.999023, 339.312836, 255, 237, 33
39.817375, 1472.773315, 334.061981, 255, 237, 33
32.865032, 1496.181885, 350.441498, 255, 237, 33
32.597061, 1485.082642, 348.761017, 255, 237, 33
73.115036, 1484.69519, 320.289032, 255, 237, 33
75.14238, 1484.240479, 318.636658, 255, 237, 33
38.950188, 1481.779541, 334.855194, 255, 237, 33
30.782217, 1488.395142, 354.208191, 255, 237, 33
74.597847, 1487.974854, 326.364044, 255, 237, 33
33.005657, 1474.794312, 345.338959, 255, 237, 33
39.036907, 1491.709961, 340.494812, 255, 237, 33
33.023624, 1482.458374, 347.448456, 255, 237, 33
36.698624, 1494.442749, 347.306091, 255, 237, 33
48.461124, 1506.244385, 378.452759, 255, 237, 33
23.086126, 1469.027954, 358.606323, 255, 237, 33
41.386906, 1495.235718, 337.312042, 255, 237, 33
34.409561, 1487.00769, 347.769012, 255, 237, 33
74.010345, 1492.681885, 321.803406, 255, 237, 33
29.695499, 1485.040405, 355.36142, 255, 237, 33
41.011124, 1482.942017, 333.242065, 255, 237, 33
58.163471, 1474.692017, 330.439331, 255, 237, 33
97.930656, 1455.799072, 363.4328, 255, 237, 33
51.443157, 1490.117798, 326.857544, 255, 237, 33
38.168938, 1503.429565, 341.8349, 255, 237, 33
22.486906, 1485.21228, 363.485199, 255, 237, 33
73.191597, 1431.36853, 376.616058, 255, 237, 33
69.845505, 1491.669312, 328.410767, 255, 237, 33
45.043938, 1488.668579, 332.102722, 255, 237, 33
77.665031, 1501.14978, 320.44931, 255, 237, 33
25.047064, 1477.639648, 356.538849, 255, 237, 33
48.352531, 1496.59668, 335.159637, 255, 237, 33
48.229092, 1464.780273, 325.377472, 255, 237, 33
40.310345, 1462.486572, 333.741302, 255, 237, 33
69.608788, 1428.21936, 329.656952, 255, 237, 33
23.856438, 1479.615479, 367.068329, 255, 237, 33
57.759563, 1482.106812, 330.135864, 255, 237, 33
70.30722, 1475.33728, 333.35788, 255, 237, 33
78.825188, 1428.555298, 325.955353, 255, 237, 33
86.083, 1489.204468, 316.307587, 255, 237, 33
72.036911, 1459.664673, 329.249969, 255, 237, 33
75.060349, 1476.386597, 325.217224, 255, 237, 33
20.249407, 1472.320923, 362.99295, 255, 237, 33
44.77206, 1485.748291, 329.160431, 255, 237, 33
30.791594, 1459.535767, 348.831635, 255, 237, 33
25.308783, 1471.658447, 355.569183, 255, 237, 33
22.510344, 1462.622437, 358.292755, 255, 237, 33
56.001751, 1462.331055, 339.911743, 255, 237, 33
44.004875, 1471.951416, 329.172791, 255, 237, 33
43.780655, 1478.263062, 326.974243, 255, 237, 33
29.526749, 1479.220947, 351.204285, 255, 237, 33
78.750969, 1456.759155, 324.385345, 255, 237, 33
80.281441, 1477.027954, 319.166443, 255, 237, 33
84.266594, 1478.520874, 316.673767, 255, 237, 33
103.447838, 1473.002197, 365.285522, 255, 237, 33
38.66972, 1468.131104, 337.336456, 255, 237, 33
68.575974, 1479.484985, 330.751678, 255, 237, 33
89.632225, 1476.620117, 322.56955, 255, 237, 33
51.996284, 1479.905273, 395.929962, 255, 237, 33
77.834564, 1457.836548, 315.255249, 255, 237, 33
45.626751, 1502.252197, 325.275909, 255, 237, 33
84.495506, 1472.749878, 317.740692, 255, 237, 33
70.938469, 1427.317749, 332.191284, 255, 237, 33
72.518944, 1466.516235, 328.277374, 255, 237, 33
92.793938, 1443.571655, 317.956482, 255, 237, 33
76.763474, 1467.377197, 323.816986, 255, 237, 33
48.753311, 1474.475586, 325.72702, 255, 237, 33
83.439255, 1460.704468, 313.47702, 255, 237, 33
105.82206, 1468.013916, 325.99823, 255, 237, 33
89.707222, 1475.777954, 320.333221, 255, 237, 33
100.450974, 1441.866211, 368.790894, 255, 237, 33
36.078312, 1454.198242, 337.297638, 255, 237, 33
83.629097, 1428.869385, 340.328735, 255, 237, 33
88.089256, 1478.753784, 326.027924, 255, 237, 33
55.679878, 1437.763916, 321.317749, 255, 237, 33
63.35722, 1427.899048, 322.63266, 255, 237, 33
74.843941, 1450.079468, 327.532196, 255, 237, 33
73.733002, 1471.060791, 318.094421, 255, 237, 33
73.964256, 1474.454468, 317.767761, 255, 237, 33
71.543159, 1457.263062, 322.915009, 255, 237, 33
77.156441, 1480.202148, 319.824493, 255, 237, 33
92.711906, 1428.734985, 343.953949, 255, 237, 33
31.745499, 1488.124878, 367.589722, 255, 237, 33
102.746277, 1459.939697, 341.457886, 255, 237, 33
73.988472, 1448.517822, 321.856903, 255, 237, 33
64.535347, 1442.345093, 333.971954, 255, 237, 33
110.942375, 1459.367065, 349.488647, 255, 237, 33
83.019722, 1472.77478, 311.145721, 255, 237, 33
39.866592, 1507.093628, 364.463989, 255, 237, 33
59.760345, 1435.09668, 343.720428, 255, 237, 33
76.411125, 1456.787354, 338.384796, 255, 237, 33
60.895504, 1499.97644, 333.165985, 255, 237, 33
29.948624, 1443.795166, 354.072479, 255, 237, 33
47.878311, 1472.163086, 329.229858, 255, 237, 33
21.929094, 1480.957642, 363.719696, 255, 237, 33
53.630657, 1487.47876, 328.00882, 255, 237, 33
20.686125, 1463.172485, 368.955688, 255, 237, 33
30.861906, 1482.877197, 350.667938, 255, 237, 33
71.891594, 1458.352905, 316.168335, 255, 237, 33
25.447844, 1473.977905, 361.444305, 255, 237, 33
40.677532, 1477.013916, 333.408783, 255, 237, 33
95.590034, 1445.65918, 372.0112, 255, 237, 33
43.168156, 1493.699829, 334.710968, 255, 237, 33
52.254879, 1476.286499, 328.944855, 255, 237, 33
22.735344, 1462.785767, 366.565643, 255, 237, 33
21.261126, 1464.516968, 364.684357, 255, 237, 33
35.597843, 1469.491211, 342.317963, 255, 237, 33
74.221283, 1487.403687, 323.807739, 255, 237, 33
61.91972, 1472.606812, 330.726257, 255, 237, 33
21.580656, 1472.335815, 369.069214, 255, 237, 33
28.868155, 1462.384155, 352.870819, 255, 237, 33
27.82128, 1470.18103, 355.173676, 255, 237, 33
24.912687, 1451.843628, 354.761017, 255, 237, 33
30.704874, 1490.170898, 361.16571, 255, 237, 33
41.201748, 1471.545166, 335.425568, 255, 237, 33
39.67831, 1491.748291, 336.843842, 255, 237, 33
23.236126, 1471.870117, 367.03241, 255, 237, 33
38.732998, 1491.172485, 337.832367, 255, 237, 33
45.727531, 1479.302124, 328.340851, 255, 237, 33
30.581436, 1485.356079, 349.510284, 255, 237, 33
97.752533, 1440.360718, 362.328705, 255, 237, 33
38.830654, 1492.905273, 339.969757, 255, 237, 33
40.861126, 1475.352173, 333.940155, 255, 237, 33
47.065029, 1468.856812, 328.957489, 255, 237, 33
22.865812, 1472.621704, 365.442841, 255, 237, 33
36.300186, 1491.339722, 345.639191, 255, 237, 33
31.225967, 1467.29126, 350.925751, 255, 237, 33
35.578312, 1473.107666, 341.004272, 255, 237, 33
39.207218, 1473.445923, 336.248138, 255, 237, 33
21.186907, 1467.854492, 370.772339, 255, 237, 33
34.845501, 1460.992798, 337.518188, 255, 237, 33
20.507219, 1480.780273, 360.911346, 255, 237, 33
21.659563, 1459.129517, 370.156708, 255, 237, 33
30.082998, 1486.046753, 352.681976, 255, 237, 33
27.304092, 1485.524048, 356.84787, 255, 237, 33
36.936905, 1472.733398, 338.252899, 255, 237, 33
73.445503, 1487.235718, 319.338257, 255, 237, 33
35.045498, 1475.85376, 344.052826, 255, 237, 33
28.125187, 1479.977173, 353.03241, 255, 237, 33
45.517376, 1476.71228, 328.064819, 255, 237, 33
30.616592, 1490.206055, 352.343597, 255, 237, 33
34.941593, 1473.574097, 343.18338, 255, 237, 33
26.194717, 1490.513062, 365.935333, 255, 237, 33
23.382219, 1477.933472, 360.080261, 255, 237, 33
22.165031, 1469.709961, 369.426697, 255, 237, 33
74.075974, 1483.927979, 326.419403, 255, 237, 33
35.757217, 1462.100586, 342.412476, 255, 237, 33
35.463467, 1462.592041, 344.756195, 255, 237, 33
33.542374, 1470.237305, 347.545288, 255, 237, 33
26.559561, 1487.673218, 365.37088, 255, 237, 33
29.193155, 1490.677124, 354.267029, 255, 237, 33
28.343937, 1467.880249, 354.505829, 255, 237, 33
37.492374, 1487.564697, 337.117798, 255, 237, 33
102.402527, 1456.994385, 357.767456, 255, 237, 33
75.701752, 1485.661499, 325.778015, 255, 237, 33
22.404875, 1476.664673, 363.932648, 255, 237, 33
29.129873, 1468.961548, 352.400848, 255, 237, 33
36.772842, 1467.752197, 342.379425, 255, 237, 33
36.20956, 1483.148315, 342.020538, 255, 237, 33
36.29472, 1486.835815, 340.530548, 255, 237, 33
32.400188, 1487.454468, 349.608521, 255, 237, 33
41.129093, 1493.81311, 333.899261, 255, 237, 33
73.563469, 1482.302979, 319.528687, 255, 237, 33
75.32988, 1488.873291, 315.868744, 255, 237, 33
36.525188, 1489.117065, 346.934296, 255, 237, 33
36.505657, 1485.515503, 343.074341, 255, 237, 33
41.136124, 1487.918579, 331.339722, 255, 237, 33
20.958, 1474.38269, 357.800629, 255, 237, 33
29.431437, 1494.394409, 350.909302, 255, 237, 33
30.589249, 1487.703735, 360.109406, 255, 237, 33
51.343941, 1480.704468, 328.991669, 255, 237, 33
23.179094, 1464.079468, 355.497772, 255, 237, 33
74.472069, 1494.35376, 325.665161, 255, 237, 33
50.754875, 1483.358398, 328.824188, 255, 237, 33
36.380657, 1480.170166, 342.196899, 255, 237, 33
27.411123, 1491.470093, 362.078644, 255, 237, 33
42.651749, 1462.633423, 328.493591, 255, 237, 33
40.507999, 1480.171753, 333.182068, 255, 237, 33
73.269722, 1490.473999, 323.368011, 255, 237, 33
37.528313, 1482.32251, 338.594269, 255, 237, 33
99.771286, 1454.342773, 366.169647, 255, 237, 33
33.587688, 1494.574829, 348.180756, 255, 237, 33
33.824406, 1478.922485, 343.414398, 255, 237, 33
45.3955, 1466.870972, 325.83075, 255, 237, 33
24.945501, 1471.491211, 359.898804, 255, 237, 33
53.427532, 1493.446655, 328.218048, 255, 237, 33
49.661907, 1479.060791, 327.068573, 255, 237, 33
58.007221, 1477.658447, 329.881378, 255, 237, 33
31.38378, 1477.613159, 344.665619, 255, 237, 33
22.979094, 1460.069336, 357.772064, 255, 237, 33
22.327532, 1451.788086, 361.541534, 255, 237, 33
25.73378, 1481.972534, 358.723755, 255, 237, 33
40.002529, 1464.52478, 333.980194, 255, 237, 33
18.41972, 1473.692749, 359.534271, 255, 237, 33
27.782217, 1458.645142, 357.516449, 255, 237, 33
42.450188, 1468.276367, 330.841248, 255, 237, 33
37.51503, 1458.081909, 334.702179, 255, 237, 33
23.354876, 1443.994385, 354.962769, 255, 237, 33
68.594719, 1472.278687, 331.770721, 255, 237, 33
20.917376, 1478.503784, 354.245148, 255, 237, 33
101.93222, 1465.184204, 350.944031, 255, 237, 33
75.469719, 1471.370117, 330.467865, 255, 237, 33
94.931442, 1480.923218, 314.666931, 255, 237, 33
33.791592, 1489.300659, 345.167999, 255, 237, 33
98.933006, 1443.084961, 358.220825, 255, 237, 33
78.341599, 1481.345947, 320.198669, 255, 237, 33
24.86425, 1476.04126, 353.650757, 255, 237, 33
30.661905, 1493.342773, 351.687836, 255, 237, 33
61.71191, 1448.58728, 322.190063, 255, 237, 33
60.703316, 1428.174072, 324.707733, 255, 237, 33
81.638474, 1482.573242, 317.7117, 255, 237, 33
22.947844, 1456.272461, 356.121429, 255, 237, 33
75.792381, 1490.714722, 327.776001, 255, 237, 33
76.472847, 1486.530273, 321.723816, 255, 237, 33
77.14238, 1428.540405, 375.785675, 255, 237, 33
25.383781, 1481.410767, 351.728485, 255, 237, 33
85.358788, 1484.72168, 315.550568, 255, 237, 33
45.605656, 1494.157593, 323.356293, 255, 237, 33
51.354877, 1449.108398, 329.131958, 255, 237, 33
82.592377, 1490.383423, 314.500946, 255, 237, 33
26.188467, 1447.372437, 351.230347, 255, 237, 33
67.076752, 1481.537354, 332.656921, 255, 237, 33
33.23378, 1437.850586, 344.846954, 255, 237, 33
84.442375, 1429.246704, 363.063812, 255, 237, 33
69.749413, 1493.769409, 329.032318, 255, 237, 33
89.965813, 1493.006836, 316.473267, 255, 237, 33
57.965034, 1472.611572, 328.637329, 255, 237, 33
86.243942, 1478.894409, 324.999725, 255, 237, 33
49.900967, 1463.763062, 325.232117, 255, 237, 33
78.373627, 1464.617798, 314.166046, 255, 237, 33
60.663471, 1455.547485, 335.363464, 255, 237, 33
107.084557, 1468.638916, 343.5448, 255, 237, 33
27.010344, 1486.979492, 356.447723, 255, 237, 33
96.311127, 1475.232666, 317.597626, 255, 237, 33
90.112694, 1471.126343, 338.910919, 255, 237, 33
107.556435, 1465.083374, 325.442993, 255, 237, 33
89.389252, 1451.309937, 314.390167, 255, 237, 33
82.690819, 1476.645874, 313.471161, 255, 237, 33
58.852535, 1451.204468, 330.518677, 255, 237, 33
53.951752, 1441.582642, 332.188934, 255, 237, 33
103.218155, 1471.09436, 322.033142, 255, 237, 33
47.776749, 1476.131836, 315.216492, 255, 237, 33
89.000191, 1439.410034, 336.425568, 255, 237, 33
70.981438, 1450.422485, 323.537964, 255, 237, 33
66.727531, 1450.747437, 322.632111, 255, 237, 33
90.922066, 1457.506836, 349.590942, 255, 237, 33
95.464256, 1450.217773, 335.099731, 255, 237, 33
86.567375, 1471.991211, 319.388458, 255, 237, 33
84.795502, 1441.78418, 315.059906, 255, 237, 33
50.182999, 1505.727173, 376.459564, 255, 237, 33
71.546288, 1502.372437, 329.224396, 255, 237, 33
75.062691, 1505.139648, 328.191284, 255, 237, 33
39.922844, 1504.47168, 339.397186, 255, 237, 33
72.884567, 1511.133423, 329.534454, 255, 237, 33
33.944717, 1499.376343, 346.288177, 255, 237, 33
47.775188, 1497.389648, 328.807556, 255, 237, 33
47.621281, 1496.214722, 330.867859, 255, 237, 33
44.391594, 1501.560791, 329.639679, 255, 237, 33
43.593155, 1499.383423, 336.890594, 255, 237, 33
44.526749, 1497.556885, 335.585175, 255, 237, 33
39.250187, 1496.84436, 339.968048, 255, 237, 33
43.210342, 1504.613892, 329.180359, 255, 237, 33
77.748627, 1506.31311, 327.255646, 255, 237, 33
32.268154, 1496.676392, 352.9935, 255, 237, 33
36.540813, 1501.783447, 349.410828, 255, 237, 33
74.833786, 1496.638062, 324.236755, 255, 237, 33
39.804874, 1502.120117, 376.100769, 255, 237, 33
41.653313, 1501.021729, 340.74408, 255, 237, 33
37.291592, 1499.951416, 374.318146, 255, 237, 33
40.043938, 1506.362305, 336.904327, 255, 237, 33
43.812687, 1504.040405, 331.31015, 255, 237, 33
75.104095, 1499.923218, 322.070648, 255, 237, 33
51.952534, 1499.789673, 326.893097, 255, 237, 33
54.004879, 1507.970947, 378.541962, 255, 237, 33
82.1791, 1497.313843, 317.693237, 255, 237, 33
46.550968, 1505.180298, 372.25824, 255, 237, 33
70.845505, 1501.65918, 328.976929, 255, 237, 33
105.278313, 1496.376343, 342.46994, 255, 237, 33
28.580656, 1413.631104, 351.748962, 255, 237, 33
33.208, 1425.022461, 342.953064, 255, 237, 33
34.565029, 1407.365479, 330.934265, 255, 237, 33
34.363468, 1404.249023, 327.736359, 255, 237, 33
92.205658, 1439.392822, 314.502045, 255, 237, 33
24.711126, 1413.917847, 356.905304, 255, 237, 33
35.955654, 1411.891235, 328.106873, 255, 237, 33
36.141594, 1424.434937, 334.083374, 255, 237, 33
36.225967, 1412.878784, 331.818939, 255, 237, 33
70.483788, 1423.548218, 380.62439, 255, 237, 33
31.913467, 1413.951416, 348.141968, 255, 237, 33
33.505657, 1419.162354, 345.628204, 255, 237, 33
35.654873, 1416.537354, 343.160828, 255, 237, 33
32.788467, 1415.230347, 337.478058, 255, 237, 33
32.425186, 1407.164673, 334.180878, 255, 237, 33
34.506435, 1435.484985, 331.613953, 255, 237, 33
31.355656, 1421.421753, 345.810333, 255, 237, 33
27.922062, 1410.948242, 353.944031, 255, 237, 33
40.968937, 1415.054565, 321.985443, 255, 237, 33
34.136124, 1415.686523, 331.00769, 255, 237, 33
104.940811, 1424.701416, 347.608917, 255, 237, 33
91.275192, 1404.449097, 333.972931, 255, 237, 33
106.687683, 1421.560791, 322.934204, 255, 237, 33
96.054878, 1430.50293, 319.9617, 255, 237, 33
90.127533, 1428.886597, 312.87851, 255, 237, 33
34.479874, 1409.047485, 343.742706, 255, 237, 33
30.297842, 1412.042847, 350.05661, 255, 237, 33
31.95253, 1407.526367, 347.225922, 255, 237, 33
21.937689, 1432.986572, 359.611206, 255, 237, 33
28.111906, 1415.920166, 351.714142, 255, 237, 33
